"Name"	"Score"	"freq_up"
"MTND3P25"	"MTND3P25"	0.419229178590461	2
"RP11-1081L13.4"	"RP11-1081L13.4"	0.419584813260508	2
"TMPRSS7"	"TMPRSS7"	0.419584813260508	1
"CTD-3131K8.2"	"CTD-3131K8.2"	0.419584813260508	1
"DLG5-AS1"	"DLG5-AS1"	0.419909683730101	2
"IGF2-AS"	"IGF2-AS"	0.421295585704285	2
"RP11-479O9.3"	"RP11-479O9.3"	0.421295585704285	1
"CCL24"	"CCL24"	0.42195372508612	2
"PIGZ"	"PIGZ"	0.423005601838416	2
"RP11-923I11.5"	"RP11-923I11.5"	0.424684994928713	2
"RP11-809N8.4"	"RP11-809N8.4"	0.424714861830118	1
"CCDC148"	"CCDC148"	0.424714861830118	1
"AGGF1P1"	"AGGF1P1"	0.424714861830118	1
"RP11-182J1.14"	"RP11-182J1.14"	0.426115303716479	3
"KLRC4-KLRK1"	"KLRC4-KLRK1"	0.426423365846603	2
"CTD-2319I12.2"	"CTD-2319I12.2"	0.426423365846603	1
"LCN15"	"LCN15"	0.428131114055086	1
"PCDHB11"	"PCDHB11"	0.428794459148142	2
"POM121L9P"	"POM121L9P"	0.429838106622781	1
"RP11-81A22.4"	"RP11-81A22.4"	0.429838106622781	2
"AXIN2"	"AXIN2"	0.430854823448792	2
"RP5-1182A14.5"	"RP5-1182A14.5"	0.432918930503979	2
"SOBP"	"SOBP"	0.433249825504665	1
"RP11-968A15.2"	"RP11-968A15.2"	0.433249825504665	1
"FAM189A1"	"FAM189A1"	0.434954552153281	2
"MYO5BP2"	"MYO5BP2"	0.434954552153281	2
"RP11-79O8.1"	"RP11-79O8.1"	0.434954552153281	1
"RP11-492E3.2"	"RP11-492E3.2"	0.435676879700188	2
"CTB-109A12.1"	"CTB-109A12.1"	0.437749684734323	2
"GPBAR1"	"GPBAR1"	0.4400642029364	1
"TOX"	"TOX"	0.4400642029364	1
"RP11-216L13.21"	"RP11-216L13.21"	0.4400642029364	1
"RP11-803B1.8"	"RP11-803B1.8"	0.441765910700576	2
"AP000704.5"	"AP000704.5"	0.441765910700576	1
"VAMP1"	"VAMP1"	0.44260065231394	2
"PPP1R36"	"PPP1R36"	0.443295291063218	2
"RP11-455F5.6"	"RP11-455F5.6"	0.44333882777792	3
"NUTM2B"	"NUTM2B"	0.443990339654402	2
"RP11-254F7.2"	"RP11-254F7.2"	0.444927221751985	3
"TUBA3FP"	"TUBA3FP"	0.44516706348692	2
"FTH1P7"	"FTH1P7"	0.446866508843515	1
"RP1-137D17.1"	"RP1-137D17.1"	0.446866508843515	1
"RP11-932O9.7"	"RP11-932O9.7"	0.446866508843515	1
"RP5-891H21.5"	"RP5-891H21.5"	0.448565200398678	1
"MIA-RAB4B"	"MIA-RAB4B"	0.448867127274067	2
"RP11-248G5.9"	"RP11-248G5.9"	0.450963293296817	2
"SNHG19"	"SNHG19"	0.451960322773564	1
"DAND5"	"DAND5"	0.453063114788314	2
"UPF3BP1"	"UPF3BP1"	0.453462765297369	3
"IL21R-AS1"	"IL21R-AS1"	0.453656753927716	2
"RP11-392O17.2"	"RP11-392O17.2"	0.455166582718992	2
"RP1-267D11.6"	"RP1-267D11.6"	0.455352431949292	1
"RP11-100G15.7"	"RP11-100G15.7"	0.457047357005507	2
"CTD-3184A7.4"	"CTD-3184A7.4"	0.457047357005507	1
"C21orf62"	"C21orf62"	0.458741529263575	1
"KB-1980E6.2"	"KB-1980E6.2"	0.458741529263575	1
"LINC00494"	"LINC00494"	0.460088804432429	2
"RP11-254F7.1"	"RP11-254F7.1"	0.460434948890709	1
"OR2B6"	"OR2B6"	0.461498774850468	2
"KEL"	"KEL"	0.462127616054125	2
"RP11-367H1.1"	"RP11-367H1.1"	0.462910349855585	2
"PTPN7"	"PTPN7"	0.463194944425936	3
"CTD-2201G3.1"	"CTD-2201G3.1"	0.463819530921036	1
"LINC01554"	"LINC01554"	0.46715467563913	2
"RP11-764K9.1"	"RP11-764K9.1"	0.46715467563913	2
"DYNLL1P4"	"DYNLL1P4"	0.467201104434201	2
"CTAGE7P"	"CTAGE7P"	0.467201104434201	1
"ZNF660"	"ZNF660"	0.468572642238289	2
"RP11-568J23.8"	"RP11-568J23.8"	0.468890763414883	2
"CTD-2376I4.2"	"CTD-2376I4.2"	0.468890763414883	1
"RP11-443P15.2"	"RP11-443P15.2"	0.470702574819601	2
"CARD8-AS1"	"CARD8-AS1"	0.472124514427195	3
"RP11-327J17.7"	"RP11-327J17.7"	0.472267826660517	1
"RP11-679C8.2"	"RP11-679C8.2"	0.473548038556167	2
"PAGE2B"	"PAGE2B"	0.473955231259897	1
"TMC2"	"TMC2"	0.475641884733272	1
"UCN2"	"UCN2"	0.475686289874712	2
"RP11-91P24.7"	"RP11-91P24.7"	0.477327787247855	1
"BGLAP"	"BGLAP"	0.477828091317083	3
"CFI"	"CFI"	0.479012938970862	1
"RP11-69M1.3"	"RP11-69M1.3"	0.479012938970862	1
"RP11-7F18.2"	"RP11-7F18.2"	0.480697340069505	1
"RP11-338N10.3"	"RP11-338N10.3"	0.481955967599118	3
"CSTF3-AS1"	"CSTF3-AS1"	0.482380990710999	1
"RP11-186B7.4"	"RP11-186B7.4"	0.482839383331419	2
"RP11-111M22.5"	"RP11-111M22.5"	0.484992953306353	2
"C1GALT1C1L"	"C1GALT1C1L"	0.485746041291397	2
"H3F3BP1"	"H3F3BP1"	0.489108092049769	1
"RP11-440D17.4"	"RP11-440D17.4"	0.489108092049769	2
"CTD-3051D23.1"	"CTD-3051D23.1"	0.489261045433506	3
"RP11-439C15.4"	"RP11-439C15.4"	0.489310617213792	2
"RP11-401P9.4"	"RP11-401P9.4"	0.492467144323829	1
"TMPOP2"	"TMPOP2"	0.492919346397365	2
"Six3os1_1"	"Six3os1_1"	0.493642252867563	2
"MTATP6P1"	"MTATP6P1"	0.49493029464985	3
"VSIG1"	"VSIG1"	0.497210200301192	3
"RP11-476M19.2"	"RP11-476M19.2"	0.497262569992406	2
"ZMAT1"	"ZMAT1"	0.49750010350308	1
"MIR762HG"	"MIR762HG"	0.49750010350308	2
"AC004932.1"	"AC004932.1"	0.498713390160815	3
"CTD-2017D11.2"	"CTD-2017D11.2"	0.498713390160815	2
"TSPAN8"	"TSPAN8"	0.499176258769863	2
"COL25A1"	"COL25A1"	0.499176258769863	1
"LINC01144"	"LINC01144"	0.499176258769863	1
"SLC1A2"	"SLC1A2"	0.500851665418854	1
"PRCD"	"PRCD"	0.500851665418854	1
"MPP4"	"MPP4"	0.500892497751081	2
"FLJ21408"	"FLJ21408"	0.502526323617265	1
"RP11-24M17.4"	"RP11-24M17.4"	0.504200233532312	2
"RP1-315G1.3"	"RP1-315G1.3"	0.505261038238764	2
"RP11-55L4.1"	"RP11-55L4.1"	0.505873395331208	2
"HOXA11-AS"	"HOXA11-AS"	0.505990462884122	2
"FOXD4L6"	"FOXD4L6"	0.507545809181167	2
"CFL1P1"	"CFL1P1"	0.507545809181167	2
"PAGE2"	"PAGE2"	0.509217475249404	1
"DRAXIN"	"DRAXIN"	0.509217475249404	1
"MT-TI"	"MT-TI"	0.510888393703133	1
"LINC00482"	"LINC00482"	0.510888393703133	1
"ING4"	"ING4"	0.511839526794693	2
"RP11-329B9.3"	"RP11-329B9.3"	0.512558564709567	1
"CTC-459F4.3"	"CTC-459F4.3"	0.512558564709567	1
"AC016723.4"	"AC016723.4"	0.514227988435922	1
"RP11-156E8.1"	"RP11-156E8.1"	0.514227988435922	1
"CTD-2532K18.2"	"CTD-2532K18.2"	0.515896665049411	2
"CFAP99"	"CFAP99"	0.515896665049411	1
"LA16c-325D7.2"	"LA16c-325D7.2"	0.517564594717249	1
"ACTBL2"	"ACTBL2"	0.519231777606649	1
"DMRTA1"	"DMRTA1"	0.519921428218197	2
"RP11-629B11.5"	"RP11-629B11.5"	0.519921428218197	2
"ZSCAN16-AS1"	"ZSCAN16-AS1"	0.520898213884825	2
"RP11-3B12.4"	"RP11-3B12.4"	0.522563903718993	1
"RP5-1028K7.2"	"RP5-1028K7.2"	0.522563903718993	1
"TG"	"TG"	0.524228847276366	1
"RP11-1C8.6"	"RP11-1C8.6"	0.525088050147515	2
"HFM1"	"HFM1"	0.525893044724158	1
"RP11-1000B6.8"	"RP11-1000B6.8"	0.525893044724158	1
"SOX2"	"SOX2"	0.527556496229583	1
"RP11-732A21.3"	"RP11-732A21.3"	0.527556496229583	1
"ENTPD8"	"ENTPD8"	0.528677524202559	3
"RP11-177G23.2"	"RP11-177G23.2"	0.528789652583623	2
"PDE6A"	"PDE6A"	0.529219201959856	1
"RP11-147L13.15"	"RP11-147L13.15"	0.529219201959856	2
"RP11-326G21.1"	"RP11-326G21.1"	0.530881162082191	1
"TMEM200A"	"TMEM200A"	0.530881162082191	1
"CTD-3222D19.12"	"CTD-3222D19.12"	0.530881162082191	1
"SLC24A4"	"SLC24A4"	0.532542376763801	1
"TMEM211"	"TMEM211"	0.533243783311112	2
"RP5-1092A3.4"	"RP5-1092A3.4"	0.533243783311112	2
"IFNA1"	"IFNA1"	0.53404779681441	3
"KRTAP2-2"	"KRTAP2-2"	0.534202846171902	2
"LINC00685"	"LINC00685"	0.534731441427769	3
"SAA1"	"SAA1"	0.535862570473706	1
"GFAP"	"GFAP"	0.535862570473706	1
"HCG16"	"HCG16"	0.535862570473706	1
"RP11-778D9.13"	"RP11-778D9.13"	0.537521549836429	1
"TNFAIP8L2"	"TNFAIP8L2"	0.539179784427285	1
"ETV1"	"ETV1"	0.540837274413487	1
"RP11-666A8.8"	"RP11-666A8.8"	0.540837274413487	1
"SCN11A"	"SCN11A"	0.54249401996225	1
"RP11-649A18.3"	"RP11-649A18.3"	0.54249401996225	2
"C1orf204"	"C1orf204"	0.542939756254396	2
"RP11-44N22.3"	"RP11-44N22.3"	0.544150021240788	1
"MT-ND4"	"MT-ND4"	0.545504212972539	3
"CTD-2529P6.4"	"CTD-2529P6.4"	0.545805278416315	1
"RP11-264J4.8"	"RP11-264J4.8"	0.54668538283448	2
"RP3-486I3.7"	"RP3-486I3.7"	0.54668538283448	2
"RP11-333I13.1"	"RP11-333I13.1"	0.547459791656046	2
"RP11-178L8.7"	"RP11-178L8.7"	0.547459791656046	1
"AFAP1L2"	"AFAP1L2"	0.548186169938103	2
"LINC00475"	"LINC00475"	0.549113561127193	2
"GPR61"	"GPR61"	0.549113561127193	1
"RNU6-97P"	"RNU6-97P"	0.550766586996973	1
"CTD-2302E22.4"	"CTD-2302E22.4"	0.550766586996973	2
"PNCK"	"PNCK"	0.552418869432598	2
"RP11-672L10.6"	"RP11-672L10.6"	0.552418869432598	1
"STX19"	"STX19"	0.554070408601283	1
"DLGAP1"	"DLGAP1"	0.554203745590298	2
"AP000442.4"	"AP000442.4"	0.554957560092997	2
"AC069257.6"	"AC069257.6"	0.555721204670243	1
"LINC00705"	"LINC00705"	0.555721204670243	2
"CETN4P"	"CETN4P"	0.55737125780669	1
"C1orf229"	"C1orf229"	0.55902056817784	1
"SIGLEC15"	"SIGLEC15"	0.559487960543028	2
"SLC25A5P5"	"SLC25A5P5"	0.560244276402343	2
"CTD-3126B10.4"	"CTD-3126B10.4"	0.560826481883406	3
"RP11-834C11.7"	"RP11-834C11.7"	0.562316961293104	1
"hsa-mir-3675"	"hsa-mir-3675"	0.562316961293104	1
"NTN5"	"NTN5"	0.562515358636249	2
"SLC44A4"	"SLC44A4"	0.565610385353747	1
"IGFL1P1"	"IGFL1P1"	0.565610385353747	1
"ERICH6-AS1"	"ERICH6-AS1"	0.566307591146937	2
"GPR137C"	"GPR137C"	0.568587173211011	2
"RP5-1159O4.2"	"RP5-1159O4.2"	0.568900841697484	1
"AC004069.2"	"AC004069.2"	0.56934773898541	2
"TMEM130"	"TMEM130"	0.570544957393547	1
"RP13-516M14.4"	"RP13-516M14.4"	0.570544957393547	2
"LINC01252"	"LINC01252"	0.573830964670135	1
"AC009237.8"	"AC009237.8"	0.573830964670135	2
"POT1-AS1"	"POT1-AS1"	0.573916759357121	3
"KLK4"	"KLK4"	0.574681536280787	2
"MMP19"	"MMP19"	0.575472856585088	2
"EFR3B"	"EFR3B"	0.575472856585088	1
"THUMPD3-AS1"	"THUMPD3-AS1"	0.575472856585088	1
"CYP4X1"	"CYP4X1"	0.577114007574099	1
"CTB-129O4.1"	"CTB-129O4.1"	0.577114007574099	2
"RP11-126O1.5"	"RP11-126O1.5"	0.577737119992774	2
"CTD-2649C14.2"	"CTD-2649C14.2"	0.578501887524578	2
"RTN1"	"RTN1"	0.580394087443152	1
"CTSS"	"CTSS"	0.582033016657623	2
"FRMD6-AS1"	"FRMD6-AS1"	0.582033016657623	2
"RP11-749I16.3"	"RP11-749I16.3"	0.583671205615008	2
"ODF3L2"	"ODF3L2"	0.585308654482523	1
"TCTEX1D2"	"TCTEX1D2"	0.58694536342738	1
"CTD-2012K14.7"	"CTD-2012K14.7"	0.58694536342738	1
"MT-TD"	"MT-TD"	0.588475409218771	2
"ABCA10"	"ABCA10"	0.588581332616795	2
"AC062017.1"	"AC062017.1"	0.588581332616795	1
"PCED1B"	"PCED1B"	0.590216562217982	1
"RP11-15A1.9"	"RP11-15A1.9"	0.590216562217982	1
"RP11-173M1.5"	"RP11-173M1.5"	0.590216562217982	1
"ADAMTS14"	"ADAMTS14"	0.591555902489707	2
"HIST1H4K"	"HIST1H4K"	0.59386986763095	2
"FAM92B"	"FAM92B"	0.595117815164311	2
"TPRXL"	"TPRXL"	0.596750088084724	2
"LDLRAD2"	"LDLRAD2"	0.596750088084724	1
"RP11-1094M14.11"	"RP11-1094M14.11"	0.59838162225298	1
"BARX2"	"BARX2"	0.600012417836293	1
"CXCL8"	"CXCL8"	0.601642475001876	1
"AC004231.2"	"AC004231.2"	0.603271793916943	2
"RP11-326I19.2"	"RP11-326I19.2"	0.60490037474871	1
"RP11-95P13.1"	"RP11-95P13.1"	0.60490037474871	1
"SPATA1"	"SPATA1"	0.605485586099378	2
"RP11-377D9.3"	"RP11-377D9.3"	0.60652821766439	2
"RP11-441O15.3"	"RP11-441O15.3"	0.60652821766439	2
"RP11-110G21.1"	"RP11-110G21.1"	0.608155322831196	1
"PCOLCE-AS1"	"PCOLCE-AS1"	0.609374361377336	2
"RP11-353N14.1"	"RP11-353N14.1"	0.609781690416344	1
"CTD-2047H16.3"	"CTD-2047H16.3"	0.611407320587048	2
"PPP1R8P1"	"PPP1R8P1"	0.611407320587048	1
"KB-226F1.2"	"KB-226F1.2"	0.611407320587048	1
"PCDHB3"	"PCDHB3"	0.611711644365941	2
"RP11-108K3.2"	"RP11-108K3.2"	0.613032213510522	1
"DPEP2"	"DPEP2"	0.614656369353979	1
"BCL2L10"	"BCL2L10"	0.614656369353979	1
"EXOC3-AS1"	"EXOC3-AS1"	0.616279788284634	1
"HAR1B"	"HAR1B"	0.617176964794736	2
"RP11-83B20.1"	"RP11-83B20.1"	0.617902470469701	1
"MTCO1P12"	"MTCO1P12"	0.619524220435828	2
"RP11-10A14.9"	"RP11-10A14.9"	0.619524416076395	1
"REM2"	"REM2"	0.62114562527193	1
"BMF"	"BMF"	0.622766098223518	1
"ITGB2"	"ITGB2"	0.624385835098376	2
"COL28A1"	"COL28A1"	0.624385835098376	1
"CTB-131B5.5"	"CTB-131B5.5"	0.626004836063717	2
"LTK"	"LTK"	0.626004836063717	1
"TRPS1"	"TRPS1"	0.626004836063717	1
"OLFML3"	"OLFML3"	0.627623101286754	1
"RP11-467D6.1"	"RP11-467D6.1"	0.627623101286754	2
"PAQR6"	"PAQR6"	0.629729891400489	2
"CTD-2623N2.3"	"CTD-2623N2.3"	0.63051723367993	2
"RP11-261C10.5"	"RP11-261C10.5"	0.630857425174778	1
"TBX15"	"TBX15"	0.632473484174192	2
"ST13P12"	"ST13P12"	0.632473484174192	1
"RPL32P33"	"RPL32P33"	0.63408880810016	1
"RP11-104F15.9"	"RP11-104F15.9"	0.634458821878101	2
"AC093388.3"	"AC093388.3"	0.635703397119896	1
"RP13-463N16.6"	"RP13-463N16.6"	0.637317251400613	2
"RP11-85G18.6"	"RP11-85G18.6"	0.637317251400613	1
"SOAT2"	"SOAT2"	0.638930371109528	1
"NRADDP"	"NRADDP"	0.6399906395323	2
"RP11-350N15.5"	"RP11-350N15.5"	0.640542756413852	1
"FSIP2"	"FSIP2"	0.642154407480801	2
"WWTR1-AS1"	"WWTR1-AS1"	0.642154407480801	1
"SERPINC1"	"SERPINC1"	0.643765324477589	1
"AC074289.1"	"AC074289.1"	0.643765324477589	2
"RP11-817O13.8"	"RP11-817O13.8"	0.643765324477589	1
"HOXB5"	"HOXB5"	0.645143580946616	3
"MIOX"	"MIOX"	0.64537550757143	2
"RP11-881L2.1"	"RP11-881L2.1"	0.646984956929538	1
"TMEM262"	"TMEM262"	0.64792053974523	2
"CTD-3051D23.4"	"CTD-3051D23.4"	0.648593672719127	1
"RP4-751H13.7"	"RP4-751H13.7"	0.650201655107411	1
"CCT7P2"	"CCT7P2"	0.651808904261605	1
"SLA2"	"SLA2"	0.653415420348923	1
"ZBBX"	"ZBBX"	0.655021203536578	1
"RP11-276H7.3"	"RP11-276H7.3"	0.655021203536578	1
"LINC00222"	"LINC00222"	0.655084666298756	2
"AC009237.11"	"AC009237.11"	0.656626253991785	1
"AC092620.3"	"AC092620.3"	0.658230571881759	1
"RP11-219B4.7"	"RP11-219B4.7"	0.658230571881759	1
"RP4-777L9.2"	"RP4-777L9.2"	0.659075784167115	2
"RP11-326I11.5"	"RP11-326I11.5"	0.659834157373713	1
"ADAM12"	"ADAM12"	0.660674428341303	2
"RP11-166O4.4"	"RP11-166O4.4"	0.661437010634861	1
"RP11-119F7.5"	"RP11-119F7.5"	0.661437010634861	1
"RP11-93H24.3"	"RP11-93H24.3"	0.662274323946263	2
"RP11-507K13.6"	"RP11-507K13.6"	0.663039131832418	1
"RP11-120K18.2"	"RP11-120K18.2"	0.663039131832418	1
"RP11-5A19.5"	"RP11-5A19.5"	0.663875468306568	2
"AC009495.3"	"AC009495.3"	0.664640521133598	1
"TMEM213"	"TMEM213"	0.664640521133598	1
"ZAP70"	"ZAP70"	0.666241178705615	1
"RP11-511H23.2"	"RP11-511H23.2"	0.666241178705615	2
"ZNF837"	"ZNF837"	0.667081492591506	2
"MMP21"	"MMP21"	0.667841104715682	1
"AC007319.1"	"AC007319.1"	0.668686367165286	2
"RP1-261D10.2"	"RP1-261D10.2"	0.669489268889506	2
"CTA-29F11.1"	"CTA-29F11.1"	0.671038762718828	1
"IGFBP5"	"IGFBP5"	0.672636495046334	1
"RP11-130F10.1"	"RP11-130F10.1"	0.674233496480748	1
"RTCA-AS1"	"RTCA-AS1"	0.674233496480748	1
"AC007743.1"	"AC007743.1"	0.67511821924253	2
"SMIM23"	"SMIM23"	0.675829767189284	2
"HMCN1"	"HMCN1"	0.675829767189284	1
"CTA-363E6.2"	"CTA-363E6.2"	0.675923585034607	2
"DNAI1"	"DNAI1"	0.677425307339156	2
"RP11-521D12.5"	"RP11-521D12.5"	0.677425307339156	1
"EBF4"	"EBF4"	0.677535235794996	2
"RP6-201G10.2"	"RP6-201G10.2"	0.679020117097578	3
"ELF5"	"ELF5"	0.679020117097578	1
"RP11-1057B6.1"	"RP11-1057B6.1"	0.679020117097578	1
"HEATR4"	"HEATR4"	0.679955004859747	2
"CCDC38"	"CCDC38"	0.679955004859747	2
"CTRC"	"CTRC"	0.680614196631765	2
"EIF3J-AS1"	"EIF3J-AS1"	0.680614196631765	1
"RP11-505E24.2"	"RP11-505E24.2"	0.68220754610893	1
"CTA-292E10.8"	"CTA-292E10.8"	0.68220754610893	1
"MIR8070"	"MIR8070"	0.682377517407216	2
"PPP1R14D"	"PPP1R14D"	0.683800165696288	2
"RN7SL221P"	"RN7SL221P"	0.683994045470217	2
"RP11-685M7.3"	"RP11-685M7.3"	0.683994045470217	2
"CHRM5"	"CHRM5"	0.685392055561053	1
"MAST4"	"MAST4"	0.686983215870439	1
"PODXL2"	"PODXL2"	0.686983215870439	1
"RP11-872J21.3"	"RP11-872J21.3"	0.68857364679166	1
"RP11-727F15.13"	"RP11-727F15.13"	0.68966142565029	2
"SEMA3C"	"SEMA3C"	0.691752321138464	1
"KMT2E-AS1"	"KMT2E-AS1"	0.691752321138464	1
"SOX9-AS1"	"SOX9-AS1"	0.693340564898476	2
"RP11-817O13.9"	"RP11-817O13.9"	0.694530916350584	2
"AC078852.2"	"AC078852.2"	0.696514866427788	2
"KANSL1-AS1"	"KANSL1-AS1"	0.698100924531518	1
"RAD51-AS1"	"RAD51-AS1"	0.698597045654932	2
"CCDC146"	"CCDC146"	0.699411164272201	2
"RP11-346C20.3"	"RP11-346C20.3"	0.699686254417581	1
"ACVR2B-AS1"	"ACVR2B-AS1"	0.701040291587711	2
"CATIP"	"CATIP"	0.701270856253194	1
"AC007461.2"	"AC007461.2"	0.701270856253194	1
"SEC24B-AS1"	"SEC24B-AS1"	0.701855299617095	2
"MIR3189"	"MIR3189"	0.702854730205569	1
"PRR25"	"PRR25"	0.702854730205569	1
"RP11-47I22.2"	"RP11-47I22.2"	0.704302097178626	2
"WFDC10B"	"WFDC10B"	0.704437876441921	2
"CTD-2349P21.12"	"CTD-2349P21.12"	0.704437876441921	2
"RP11-343H19.1"	"RP11-343H19.1"	0.704437876441921	1
"AC007040.11"	"AC007040.11"	0.706020295129463	2
"RP11-89K21.1"	"RP11-89K21.1"	0.70675154792723	2
"SLCO1B1"	"SLCO1B1"	0.707601986435411	1
"RP11-98D18.17"	"RP11-98D18.17"	0.707601986435411	2
"RP11-122G18.7"	"RP11-122G18.7"	0.707601986435411	1
"XXbac-BPG294E21.9"	"XXbac-BPG294E21.9"	0.709203642833342	2
"RP11-793H13.11"	"RP11-793H13.11"	0.709203642833342	2
"SYCP2"	"SYCP2"	0.710763187571378	2
"ZNF750"	"ZNF750"	0.710763187571378	1
"RP11-154J22.1"	"RP11-154J22.1"	0.710763187571378	2
"CTD-2192J16.26"	"CTD-2192J16.26"	0.710839837288099	2
"CTC-435M10.12"	"CTC-435M10.12"	0.711658372867397	2
"RP4-782L23.2"	"RP4-782L23.2"	0.712342697735827	1
"RP11-57A19.2"	"RP11-57A19.2"	0.712477200235404	2
"RP4-644L1.2"	"RP4-644L1.2"	0.713921481187537	1
"RP11-85A1.3"	"RP11-85A1.3"	0.713921481187537	1
"NDUFAF4P3"	"NDUFAF4P3"	0.715499538093722	2
"AP003068.23"	"AP003068.23"	0.715499538093722	1
"CTC-459F4.1"	"CTC-459F4.1"	0.71657570220108	2
"MIR548AR"	"MIR548AR"	0.71821713380332	2
"ALOX5"	"ALOX5"	0.720229351211277	1
"SLC13A3"	"SLC13A3"	0.720229351211277	1
"RP11-74E22.8"	"RP11-74E22.8"	0.720229351211277	1
"APBA2"	"APBA2"	0.721804503607508	1
"KLK11"	"KLK11"	0.723378930294286	2
"RP11-77P6.2"	"RP11-77P6.2"	0.723378930294286	2
"CYP4F23P"	"CYP4F23P"	0.723971233922063	2
"RP11-563N4.1"	"RP11-563N4.1"	0.724952631438824	1
"RP1-198K11.5"	"RP1-198K11.5"	0.726441585102921	2
"RP11-580I16.2"	"RP11-580I16.2"	0.726525607208338	1
"RP11-118F19.1"	"RP11-118F19.1"	0.728097857770041	1
"RP11-69M1.8"	"RP11-69M1.8"	0.729669383291147	1
"RP11-266L9.6"	"RP11-266L9.6"	0.73124018393887	1
"RP11-406D1.2"	"RP11-406D1.2"	0.73124018393887	1
"RP3-467N11.1"	"RP3-467N11.1"	0.73124018393887	1
"CTD-2589M5.5"	"CTD-2589M5.5"	0.732810259880426	1
"RP11-83N9.5"	"RP11-83N9.5"	0.73304173756309	2
"SPATA32"	"SPATA32"	0.733868034053185	2
"RP11-119B16.2"	"RP11-119B16.2"	0.734379611283027	1
"RP11-7F17.8"	"RP11-7F17.8"	0.734694613302423	2
"FXYD4"	"FXYD4"	0.735948238313888	1
"FAM27E3"	"FAM27E3"	0.735948238313888	2
"CTC-523E23.11"	"CTC-523E23.11"	0.737176044260721	2
"LURAP1L"	"LURAP1L"	0.737516141140224	2
"RP11-466F5.8"	"RP11-466F5.8"	0.737516141140224	1
"PRR15L"	"PRR15L"	0.739083319929247	1
"IL17C"	"IL17C"	0.739083319929247	1
"KRT39"	"KRT39"	0.739660008011896	2
"RASEF"	"RASEF"	0.740649774848173	1
"CYP46A1"	"CYP46A1"	0.740649774848173	1
"ZNF861P"	"ZNF861P"	0.740649774848173	1
"RP11-517I3.2"	"RP11-517I3.2"	0.74378051374459	2
"RP11-69M1.4"	"RP11-69M1.4"	0.74378051374459	1
"ZMIZ1-AS1"	"ZMIZ1-AS1"	0.743805551501061	2
"RP11-449J21.5"	"RP11-449J21.5"	0.745344798056509	2
"RP11-556N21.1"	"RP11-556N21.1"	0.745344798056509	1
"RP11-382D12.2"	"RP11-382D12.2"	0.745344798056509	1
"RNU6-882P"	"RNU6-882P"	0.746908359167186	2
"FGFR1"	"FGFR1"	0.746908359167186	1
"RP11-157F20.3"	"RP11-157F20.3"	0.746908359167186	1
"GSTA1"	"GSTA1"	0.74712700572704	2
"WDR93"	"WDR93"	0.748471197243837	2
"RP11-600F24.7"	"RP11-600F24.7"	0.748471197243837	2
"RP11-191L17.1"	"RP11-191L17.1"	0.750033312453675	1
"LINC00693"	"LINC00693"	0.75128506268785	2
"CFAP70"	"CFAP70"	0.751594704963915	1
"RP11-810P12.7"	"RP11-810P12.7"	0.753155374941771	1
"CTC-529P8.1"	"CTC-529P8.1"	0.754715322554456	1
"CTC-523E23.5"	"CTC-523E23.5"	0.755450013052395	2
"RP11-251G23.2"	"RP11-251G23.2"	0.756274547969186	1
"RP11-245J9.6"	"RP11-245J9.6"	0.757743264678945	3
"RBPJL"	"RBPJL"	0.757833051353173	2
"SLC6A16"	"SLC6A16"	0.757833051353173	1
"CTC-232P5.1"	"CTC-232P5.1"	0.757833051353173	2
"AL022393.9"	"AL022393.9"	0.758786908502742	2
"TMPO-AS1"	"TMPO-AS1"	0.759390832873633	2
"ATG9B"	"ATG9B"	0.762504230992828	1
"RP11-690G19.4"	"RP11-690G19.4"	0.762504230992828	1
"FOXO1B"	"FOXO1B"	0.765614743664482	1
"RP5-908M14.9"	"RP5-908M14.9"	0.765614743664482	1
"SCEL"	"SCEL"	0.767168918375516	1
"FRG1GP"	"FRG1GP"	0.767168918375516	1
"C15orf48"	"C15orf48"	0.768722372226308	1
"RP11-259K15.2"	"RP11-259K15.2"	0.768722372226308	1
"RP11-214K3.20"	"RP11-214K3.20"	0.768722372226308	1
"C9orf152"	"C9orf152"	0.770275105384072	1
"KLRC4"	"KLRC4"	0.770275105384072	2
"RP13-977J11.2"	"RP13-977J11.2"	0.770275105384072	1
"RP11-134K13.4"	"RP11-134K13.4"	0.771338955199717	2
"KLF3-AS1"	"KLF3-AS1"	0.771338955199717	2
"SLCO1B7"	"SLCO1B7"	0.771827118016021	2
"ACRBP"	"ACRBP"	0.771827118016021	1
"RP11-1275H24.1"	"RP11-1275H24.1"	0.771827118016021	1
"SCAMP1-AS1"	"SCAMP1-AS1"	0.773378410289369	1
"LINC01170"	"LINC01170"	0.774928982371332	1
"RP11-20I20.4"	"RP11-20I20.4"	0.774928982371332	1
"C1orf54"	"C1orf54"	0.776478834429123	1
"OR5BA1P"	"OR5BA1P"	0.778027966629957	1
"POU5F1B"	"POU5F1B"	0.778027966629957	1
"AC009403.2"	"AC009403.2"	0.779576379141046	1
"FN1"	"FN1"	0.77974051973732	2
"HDC"	"HDC"	0.781124072129607	1
"RP11-21K12.3"	"RP11-21K12.3"	0.781124072129607	1
"C20orf202"	"C20orf202"	0.782671045762852	1
"RP11-620J15.3"	"RP11-620J15.3"	0.784217300207996	2
