"Name" "Score" "freq_dw"
"CTD-2374C24.1" "CTD-2374C24.1" 0.0746465802296458 1
"RP11-496I9.1" "RP11-496I9.1" 0.0747222292593576 NA
"CTAGE4" "CTAGE4" 0.074971119146585 1
"RP1-292B18.1" "RP1-292B18.1" 0.0752206415593956 NA
"RP11-574K11.32" "RP11-574K11.32" 0.0754710166389614 NA
"MURC" "MURC" 0.0757215882499768 NA
"NEAT1" "NEAT1" 0.0759730146736473 NA
"TTLL7" "TTLL7" 0.0768037122302515 NA
"RP11-147I3.1" "RP11-147I3.1" 0.0773537756749942 NA
"MAN2C1" "MAN2C1" 0.0779148751071988 NA
"RP11-93B14.10" "RP11-93B14.10" 0.077989992427244 NA
"MUC1" "MUC1" 0.0786520570475165 NA
"PDIA3P2" "PDIA3P2" 0.0787809720759036 NA
"FAM13A-AS1" "FAM13A-AS1" 0.0787809720759036 4
"SUZ12" "SUZ12" 0.0789462537309346 NA
"RAD9A" "RAD9A" 0.0789462537309346 NA
"RP11-290F24.6" "RP11-290F24.6" 0.0789462537309346 NA
"RP11-286N22.8" "RP11-286N22.8" 0.0789462537309346 NA
"BBOF1" "BBOF1" 0.0789462537309346 4
"XRCC2" "XRCC2" 0.0790401113972619 NA
"RSRP1" "RSRP1" 0.0792999004796832 NA
"EME2" "EME2" 0.0793340776385677 1
"AGBL3" "AGBL3" 0.079462509853993 2
"ANKRD23" "ANKRD23" 0.0800361884078525 3
"SNORD93" "SNORD93" 0.0800831771289985 NA
"RPAP2" "RPAP2" 0.0806086302447907 NA
"KRT87P" "KRT87P" 0.0811271450679467 NA
"NKTR" "NKTR" 0.0814572764768556 NA
"SPACA6P-AS" "SPACA6P-AS" 0.0819337668150774 NA
"RUSC1-AS1" "RUSC1-AS1" 0.0822248117490798 NA
"IZUMO4" "IZUMO4" 0.0830057804129549 NA
"RP11-430C7.5" "RP11-430C7.5" 0.0833291751047113 NA
"RP3-388E23.2" "RP3-388E23.2" 0.0845956268528987 NA
"ZNF654" "ZNF654" 0.0846338051827414 NA
"RP13-554M15.7" "RP13-554M15.7" 0.0851818496427261 NA
"NTAN1P2" "NTAN1P2" 0.0859711362742399 NA
"GRIN3B" "GRIN3B" 0.0865637899026488 1
"POLR2J2" "POLR2J2" 0.0866823119640005 NA
