"Name" "Score" "freq_up"
"DNMBP" "DNMBP" 1 1
"SPINT1" "SPINT1" 1 1
"AC005355.2" "AC005355.2" 1 1
"CDKN1C" "CDKN1C" 1 1
"TMEM238" "TMEM238" 1 1
"SNCG" "SNCG" 1 1
"PLP2" "PLP2" 1 1
"AMPD3" "AMPD3" 1 1
"MICAL2" "MICAL2" 1 1
"FOXD1" "FOXD1" 1 1
"C10orf55" "C10orf55" 1 1
"OTUB2" "OTUB2" 1 1
"SCN1B" "SCN1B" 1 1
"MAOB" "MAOB" 1 1
"AC099850.1" "AC099850.1" 1 1
"TRIM8" "TRIM8" 1 1
"AC021218.2" "AC021218.2" 1 1
"IRF2BP2" "IRF2BP2" 1 1
"KCNG1" "KCNG1" 1 1
"NDRG1" "NDRG1" 1 1
"ZBTB22" "ZBTB22" 1 1
"OSER1-AS1" "OSER1-AS1" 1 1
"MVB12B" "MVB12B" 1 1
"FKBP9" "FKBP9" 1 1
"AC093620.5" "AC093620.5" 1 1
"GJB5" "GJB5" 1 1
"C15orf39" "C15orf39" 1 1
"PTPRR" "PTPRR" 1 1
"ITPRIP" "ITPRIP" 1 1
"TRIOBP" "TRIOBP" 1 1
"COL12A1" "COL12A1" 1 1
"GRIK2" "GRIK2" 1 1
"LOXL1" "LOXL1" 1 1
"MTCL1" "MTCL1" 1 1
"PRSS51" "PRSS51" 1 1
"PHGDH" "PHGDH" 1 1
"AC012512.1" "AC012512.1" 1 1
"AL353644.6" "AL353644.6" 1 1
"GLUL" "GLUL" 1 1
"ZBTB12" "ZBTB12" 1 1
"ITGA3" "ITGA3" 1 1
"ADGRG1" "ADGRG1" 1 1
"SLC47A1P1" "SLC47A1P1" 1 1
"SEMA6B" "SEMA6B" 1 1
"EMC10" "EMC10" 1 1
"CDC42EP2" "CDC42EP2" 1 1
"EVA1C" "EVA1C" 1 1
"AC061992.2" "AC061992.2" 1 1
"GJB2" "GJB2" 1 1
"ISLR" "ISLR" 1 1
"ASCL5" "ASCL5" 1 1
"CDCP1" "CDCP1" 1 1
"IRAK2" "IRAK2" 1 1
"DMTN" "DMTN" 1 1
"PRSS23" "PRSS23" 1 1
"RP11-126O1.4" "RP11-126O1.4" 1 1
"SPRY4" "SPRY4" 1 1
"PTPN9" "PTPN9" 1 1
"CEMIP" "CEMIP" 1 1
"PLTP" "PLTP" 1 1
"SQSTM1" "SQSTM1" 1 1
"TSKS" "TSKS" 1 1
"MT1X" "MT1X" 1 1
"RP11-1398P2.1" "RP11-1398P2.1" 1 1
"FOXRED2" "FOXRED2" 1 1
"PDGFA" "PDGFA" 1 1
"SUMF1" "SUMF1" 1 1
"DOCK4" "DOCK4" 1 1
"ACVRL1" "ACVRL1" 1 1
"GRN" "GRN" 1 1
"NKILA" "NKILA" 1 1
"PIK3CD-AS2" "PIK3CD-AS2" 1 1
"GPC4" "GPC4" 1 1
"TTC30B" "TTC30B" 1 1
"C9orf3" "C9orf3" 1 1
"PANX2" "PANX2" 1 1
"GS1-257G1.1" "GS1-257G1.1" 1 1
"OPRL1" "OPRL1" 1 1
"C11orf68" "C11orf68" 1 1
"PELI3" "PELI3" 1 1
"AGAP2-AS1" "AGAP2-AS1" 1 1
"RPS6KA2" "RPS6KA2" 1 1
"S100A6" "S100A6" 1 1
"MORN4" "MORN4" 1 1
"HIPK4" "HIPK4" 1 1
"CASP16P" "CASP16P" 1 1
"SEMA4B" "SEMA4B" 1 1
"ORM1" "ORM1" 1 1
"CDKN2AIPNL" "CDKN2AIPNL" 1 1
"RASA3" "RASA3" 1 1
"RP11-195F19.9" "RP11-195F19.9" 1 1
"TGFA" "TGFA" 1 1
"CHST7" "CHST7" 1 1
"PLD3" "PLD3" 1 1
"RP11-540A21.2" "RP11-540A21.2" 1 1
"FAM102A" "FAM102A" 1 1
"PTTG1IP" "PTTG1IP" 1 1
"AKR7A2" "AKR7A2" 1 1
"RP11-288L9.4" "RP11-288L9.4" 1 1
"C1orf233" "C1orf233" 1 1
"R3HDM4" "R3HDM4" 1 1
"COL6A1" "COL6A1" 1 1
"PRR7" "PRR7" 1 1
"RGCC" "RGCC" 1 1
"CATSPER1" "CATSPER1" 1 1
"BOLA3-AS1" "BOLA3-AS1" 1 1
"MAN2B1" "MAN2B1" 1 1
"GFY" "GFY" 1 1
"MTND2P28" "MTND2P28" 1 1
"TSKU" "TSKU" 1 1
"IRS2" "IRS2" 1 1
"SH3BP4" "SH3BP4" 1 1
"RNF224" "RNF224" 1 1
"GGT1" "GGT1" 1 1
"DHRS4-AS1" "DHRS4-AS1" 1 1
"RAET1E-AS1" "RAET1E-AS1" 1 1
"RP11-92G12.3" "RP11-92G12.3" 1 1
"AL353644.4" "AL353644.4" 1 1
"ST3GAL1" "ST3GAL1" 1 1
"TIGD5" "TIGD5" 1 1
"S1PR4" "S1PR4" 1 1
"ZNF517" "ZNF517" 1 1
"KCNK9" "KCNK9" 1 1
"H1F0" "H1F0" 1 1
"SDHAF4" "SDHAF4" 1 1
"REEP6" "REEP6" 1 1
"LINC00638" "LINC00638" 1 1
"CSPG4" "CSPG4" 1 1
"GNS" "GNS" 1 1
"HCP5" "HCP5" 1 1
"ARPIN" "ARPIN" 1 1
"MTCO1P12" "MTCO1P12" 1 1
"RP5-1136G13.2" "RP5-1136G13.2" 1 1
"LAMP1" "LAMP1" 1 1
"SCARA3" "SCARA3" 1 1
"MYH16" "MYH16" 1 1
"MMRN2" "MMRN2" 1 1
"ZDHHC14" "ZDHHC14" 1 1
"BCAS3" "BCAS3" 1 1
"H1FX" "H1FX" 1 1
"SLC45A3" "SLC45A3" 1 1
"FZD7" "FZD7" 1 1
"AXL" "AXL" 1 1
"OLFML2A" "OLFML2A" 1 1
"DND1P1" "DND1P1" 1 1
"TNFSF12" "TNFSF12" 1 1
"FBXO2" "FBXO2" 1 1
"EXOC3L1" "EXOC3L1" 1 1
"CCDC85B" "CCDC85B" 1 1
"ROBO4" "ROBO4" 1 1
"RAMP1" "RAMP1" 1 1
"TOR4A" "TOR4A" 1 1
"SLC25A26" "SLC25A26" 1 1
"B3GNT9" "B3GNT9" 1 1
"ZNF469" "ZNF469" 1 1
"LRP5" "LRP5" 1 1
"B3GALT4" "B3GALT4" 1 1
"CTD-2267D19.3" "CTD-2267D19.3" 1 1
"MSN" "MSN" 1 1
"NRSN2-AS1" "NRSN2-AS1" 1 1
"TMEM127" "TMEM127" 1 1
"TRIM16L" "TRIM16L" 1 1
"PAOX" "PAOX" 1 1
"RNF223" "RNF223" 1 1
"EMP3" "EMP3" 1 1
"CITED2" "CITED2" 1 1
"CENPB" "CENPB" 1 1
"IFNGR2" "IFNGR2" 1 1
"C16orf45" "C16orf45" 1 1
"ZER1" "ZER1" 1 1
"PIM1" "PIM1" 1 1
"AMFR" "AMFR" 1 1
"TTC39C" "TTC39C" 1 1
"GAA" "GAA" 1 1
"NOMO1" "NOMO1" 1 1
"RP11-649A18.12" "RP11-649A18.12" 1 1
"SLC8A2" "SLC8A2" 1 1
"MGLL" "MGLL" 1 1
"EXTL3" "EXTL3" 1 1
"TMEM134" "TMEM134" 1 1
"KHDRBS3" "KHDRBS3" 1 1
"FAM86B1" "FAM86B1" 1 1
"EPDR1" "EPDR1" 1 1
"EPHA4" "EPHA4" 1 1
"SLC25A37" "SLC25A37" 1 1
"PLPP2" "PLPP2" 1 1
"LFNG" "LFNG" 1 1
"RP11-283G6.3" "RP11-283G6.3" 1 1
"C10orf11" "C10orf11" 1 1
"FLOT2" "FLOT2" 1 1
"HTR7" "HTR7" 1 1
"ACTR3C" "ACTR3C" 1 1
"LTBP3" "LTBP3" 1 1
"PYGB" "PYGB" 1 1
"KLK6" "KLK6" 1 1
"S100A4" "S100A4" 1 1
"RAP2C-AS1" "RAP2C-AS1" 1 1
"FAM110C" "FAM110C" 1 1
"DDR1" "DDR1" 1 1
"PLXNA1" "PLXNA1" 1 1
"FAM86DP" "FAM86DP" 1 1
"ACOXL" "ACOXL" 1 1
"SOCS3" "SOCS3" 1 1
"CTD-3199J23.6" "CTD-3199J23.6" 1 1
"TCN1" "TCN1" 1 1
"RASSF4" "RASSF4" 1 1
"TPRG1L" "TPRG1L" 1 1
"EHD4" "EHD4" 1 1
"TK2" "TK2" 1 1
"FXYD5" "FXYD5" 1 1
"DRAP1" "DRAP1" 1 1
"PIGQ" "PIGQ" 1 1
"CTB-113P19.5" "CTB-113P19.5" 1 1
"PRDM16" "PRDM16" 1 1
"RP11-15N24.4" "RP11-15N24.4" 1 1
"EPHX1" "EPHX1" 1 1
"CACFD1" "CACFD1" 1 1
"ROR2" "ROR2" 1 1
"AAMDC" "AAMDC" 1 1
"KNDC1" "KNDC1" 1 1
"SHB" "SHB" 1 1
"COL6A2" "COL6A2" 1 1
"AC008746.5" "AC008746.5" 1 1
"ABCD1" "ABCD1" 1 1
"PDGFB" "PDGFB" 1 1
"UBALD2" "UBALD2" 1 1
"VPS33A" "VPS33A" 1 1
"C1orf226" "C1orf226" 1 1
"RP11-390P2.4" "RP11-390P2.4" 1 1
"PPP1R18" "PPP1R18" 1 1
"RFT1" "RFT1" 1 1
"MT-TP" "MT-TP" 1 1
"AC131263.1" "AC131263.1" 1 1
"KIAA2013" "KIAA2013" 1 1
"TRAPPC9" "TRAPPC9" 1 1
"LRRC3" "LRRC3" 1 1
"TYMP" "TYMP" 1 1
"SLC45A1" "SLC45A1" 1 1
"ZNF524" "ZNF524" 1 1
"DAP" "DAP" 1 1
"PLBD2" "PLBD2" 1 1
"GPRIN1" "GPRIN1" 1 1
"TRAM2" "TRAM2" 1 1
"RP11-521B24.3" "RP11-521B24.3" 1 1
"TP53" "TP53" 1 1
"CHST12" "CHST12" 1 1
"LAMB3" "LAMB3" 1 1
"RP11-1C8.4" "RP11-1C8.4" 1 1
"TBXA2R" "TBXA2R" 1 1
"RP11-396C23.2" "RP11-396C23.2" 1 1
"RTBDN" "RTBDN" 1 1
"ICMT" "ICMT" 1 1
"JMJD4" "JMJD4" 1 1
"LMNA" "LMNA" 1 1
"LRP10" "LRP10" 1 1
"FHOD3" "FHOD3" 1 1
"KCTD11" "KCTD11" 1 1
"NGRN" "NGRN" 1 1
"GLB1" "GLB1" 1 1
"UBE2MP1" "UBE2MP1" 1 1
"DOPEY2" "DOPEY2" 1 1
"UBE2E3" "UBE2E3" 1 1
"RP11-296O14.3" "RP11-296O14.3" 1 1
"TECPR2" "TECPR2" 1 1
"CTSA" "CTSA" 1 1
"CDC42EP1" "CDC42EP1" 1 1
"FAM134A" "FAM134A" 1 1
"ATP1A1" "ATP1A1" 1 1
"CNPY3" "CNPY3" 1 1
"IGFBP6" "IGFBP6" 1 1
"GRIN1" "GRIN1" 1 1
"RP11-284F21.9" "RP11-284F21.9" 1 1
"PRX" "PRX" 1 1
"SH3TC2" "SH3TC2" 1 1
"SCNN1A" "SCNN1A" 1 1
"MT2A" "MT2A" 1 1
"SMIM1" "SMIM1" 1 1
"CD99" "CD99" 1 1
"HSPG2" "HSPG2" 1 1
"MED29" "MED29" 1 1
"C9orf69" "C9orf69" 1 1
"FAM89B" "FAM89B" 1 1
"HILPDA" "HILPDA" 1 1
"SQRDL" "SQRDL" 1 1
"OSBPL10" "OSBPL10" 1 1
"RNF208" "RNF208" 1 1
"SYNM" "SYNM" 1 1
"ALG1L7P" "ALG1L7P" 1 1
"TST" "TST" 1 1
"FBXO15" "FBXO15" 1 1
"GDPGP1" "GDPGP1" 1 1
"SEMA7A" "SEMA7A" 1 1
"FAM129B" "FAM129B" 1 1
"ARL2" "ARL2" 1 1
"MT1F" "MT1F" 1 1
"ATRAID" "ATRAID" 1 1
"RNPEPL1" "RNPEPL1" 1 1
"CPTP" "CPTP" 1 1
"AP000695.4" "AP000695.4" 1 1
"STPG1" "STPG1" 1 1
"PMS2P5" "PMS2P5" 1 1
"WDR25" "WDR25" 1 1
"BCL6" "BCL6" 1 1
"LOXL1-AS1" "LOXL1-AS1" 1 1
"RP11-661A12.5" "RP11-661A12.5" 1 1
"ZDHHC12" "ZDHHC12" 1 1
"SOX12" "SOX12" 1 1
"PKIG" "PKIG" 1 1
"MAFA" "MAFA" 1 1
"PRKAR2A-AS1" "PRKAR2A-AS1" 1 1
"INAFM2" "INAFM2" 1 1
"UBTD1" "UBTD1" 1 1
"TNFRSF12A" "TNFRSF12A" 1 1
"TAPT1-AS1" "TAPT1-AS1" 1 1
"STEAP3" "STEAP3" 1 1
"SNAI2" "SNAI2" 1 1
"RP11-61L23.2" "RP11-61L23.2" 1 1
"ANGPTL4" "ANGPTL4" 1 1
"FRAT2" "FRAT2" 1 1
"FAM234A" "FAM234A" 1 1
"TMEM105" "TMEM105" 1 1
"BAIAP2-AS1" "BAIAP2-AS1" 1 1
"STIM1" "STIM1" 1 1
"TNS2" "TNS2" 1 1
"RP11-54O7.3" "RP11-54O7.3" 1 1
"RP11-626G11.4" "RP11-626G11.4" 1 1
"RP11-582J16.4" "RP11-582J16.4" 1 1
"NQO1" "NQO1" 1 1
"DOK1" "DOK1" 1 1
"AC025335.1" "AC025335.1" 1 1
"HLA-E" "HLA-E" 1 1
"HPCAL1" "HPCAL1" 1 1
"RP11-532F12.5" "RP11-532F12.5" 1 1
"HLA-C" "HLA-C" 1 1
"NRM" "NRM" 1 1
"SHC1" "SHC1" 1 1
"PGLS" "PGLS" 1 1
"PLOD1" "PLOD1" 1 1
"RP11-148K1.10" "RP11-148K1.10" 1 1
"RHBDD2" "RHBDD2" 1 1
"TMEM187" "TMEM187" 1 1
"PMP22" "PMP22" 1 1
"MAN1B1-AS1" "MAN1B1-AS1" 1 1
"AGPAT4" "AGPAT4" 1 1
"ATAD3C" "ATAD3C" 1 1
"LGALS1" "LGALS1" 1 1
"IFI35" "IFI35" 1 1
"VSIG8" "VSIG8" 1 1
"NR1D1" "NR1D1" 1 1
"KCNN4" "KCNN4" 1 1
"LARP6" "LARP6" 1 1
"TNFRSF10C" "TNFRSF10C" 1 1
"HTATIP2" "HTATIP2" 1 1
"CTSD" "CTSD" 1 1
"CDC42EP4" "CDC42EP4" 1 1
"AL031587.1" "AL031587.1" 1 1
"LINC00337" "LINC00337" 1 1
"NT5M" "NT5M" 1 1
"EPN3" "EPN3" 1 1
"LBX2-AS1" "LBX2-AS1" 1 1
"CTD-2357A8.3" "CTD-2357A8.3" 1 1
"PDLIM7" "PDLIM7" 1 1
"ZBED3" "ZBED3" 1 1
"TWIST1" "TWIST1" 1 1
"SSH1" "SSH1" 1 1
"THAP8" "THAP8" 1 1
"TPP1" "TPP1" 1 1
"ACOT8" "ACOT8" 1 1
"QRFP" "QRFP" 1 1
"PCK2" "PCK2" 1 1
"C19orf68" "C19orf68" 1 1
"CCND1" "CCND1" 1 1
"NOTCH3" "NOTCH3" 1 1
"RASA4CP" "RASA4CP" 1 1
"FTL" "FTL" 1 1
"CDC42P6" "CDC42P6" 1 1
"DYNLL2" "DYNLL2" 1 1
"CERK" "CERK" 1 1
"RP5-1125A11.7" "RP5-1125A11.7" 1 1
"LGALS3" "LGALS3" 1 1
"APLP1" "APLP1" 1 1
"NPAS2" "NPAS2" 1 1
"KLF10" "KLF10" 1 1
"RP11-667K14.3" "RP11-667K14.3" 1 1
"ABR" "ABR" 1 1
"PPP1R11" "PPP1R11" 1 1
"PHLDA2" "PHLDA2" 1 1
"CLSTN1" "CLSTN1" 1 1
"SELL" "SELL" 1 1
"MIF4GD" "MIF4GD" 1 1
"F12" "F12" 1 1
"ERAP1" "ERAP1" 1 1
"GAPDHP1" "GAPDHP1" 1 1
"TGOLN2" "TGOLN2" 1 1
"MARCH2" "MARCH2" 1 1
"RHOC" "RHOC" 1 1
"SNAPC2" "SNAPC2" 1 1
"ZBTB4" "ZBTB4" 1 1
"PEX11G" "PEX11G" 1 1
"TMEM200B" "TMEM200B" 1 1
"CRYL1" "CRYL1" 1 1
"HDAC5" "HDAC5" 1 1
"PRKCA" "PRKCA" 1 1
"SPPL3" "SPPL3" 1 1
"BCL2L13" "BCL2L13" 1 1
"ZNF697" "ZNF697" 1 1
"MT-ATP6" "MT-ATP6" 1 1
"DEGS1" "DEGS1" 1 1
"CCDC71" "CCDC71" 1 1
"FHL3" "FHL3" 1 1
"MMP15" "MMP15" 1 1
"TINF2" "TINF2" 1 1
"SLC6A9" "SLC6A9" 1 1
"CERS2" "CERS2" 1 1
"STOML1" "STOML1" 1 1
"MVP" "MVP" 1 1
"LOXL2" "LOXL2" 1 1
"NSUN4" "NSUN4" 1 1
"HDDC3" "HDDC3" 1 1
"NR4A2" "NR4A2" 1 1
"UBE2F" "UBE2F" 1 1
"EMILIN1" "EMILIN1" 1 1
"LINC00847" "LINC00847" 1 1
"PPP1R3F" "PPP1R3F" 1 1
"C1orf210" "C1orf210" 1 1
"SHISA5" "SHISA5" 1 1
"RP11-1094H24.4" "RP11-1094H24.4" 1 1
"TNRC18" "TNRC18" 1 1
"SDC3" "SDC3" 1 1
"BSPRY" "BSPRY" 1 1
"TMEM8B" "TMEM8B" 1 1
"CMTM7" "CMTM7" 1 1
"PLAUR" "PLAUR" 1 1
"PMS2P7" "PMS2P7" 1 1
"MT-ND5" "MT-ND5" 1 1
"CHMP6" "CHMP6" 1 1
"HPS6" "HPS6" 1 1
"PRPH" "PRPH" 1 1
"CTB-133G6.1" "CTB-133G6.1" 1 1
"SLC6A17" "SLC6A17" 1 1
"PAQR4" "PAQR4" 1 1
"RP11-327E2.5" "RP11-327E2.5" 1 1
"DNTTIP1" "DNTTIP1" 1 1
"PSENEN" "PSENEN" 1 1
"DBP" "DBP" 1 1
"NFE2L1" "NFE2L1" 1 1
"MEGF8" "MEGF8" 1 1
"NR1H2" "NR1H2" 1 1
"ZNF710" "ZNF710" 1 1
"ALG1L6P" "ALG1L6P" 1 1
"RP11-156K23.3" "RP11-156K23.3" 1 1
"FITM2" "FITM2" 1 1
"RP11-297N6.4" "RP11-297N6.4" 1 1
"NAV2" "NAV2" 1 1
"CRAT" "CRAT" 1 1
"CTD-2203K17.1" "CTD-2203K17.1" 1 1
"TGIF1" "TGIF1" 1 1
"CCDC107" "CCDC107" 1 1
"TBC1D5" "TBC1D5" 1 1
"CTD-2555O16.2" "CTD-2555O16.2" 1 1
"STC2" "STC2" 1 1
"USP43" "USP43" 1 1
"DSTNP2" "DSTNP2" 1 1
"TIAM2" "TIAM2" 1 1
"RP11-566K19.8" "RP11-566K19.8" 1 1
"RIBC1" "RIBC1" 1 1
"IRF2BP1" "IRF2BP1" 1 1
"LA16c-313D11.12" "LA16c-313D11.12" 1 1
"SPON2" "SPON2" 1 1
"ADCY9" "ADCY9" 1 1
"UBIAD1" "UBIAD1" 1 1
"GABARAP" "GABARAP" 1 1
"PIGT" "PIGT" 1 1
"ATF4" "ATF4" 1 1
"MTATP6P1" "MTATP6P1" 1 1
"TIMP2" "TIMP2" 1 1
"SGPL1" "SGPL1" 1 1
"NRTN" "NRTN" 1 1
"GPR173" "GPR173" 1 1
"FRG1BP" "FRG1BP" 1 1
"MT-CO3" "MT-CO3" 1 1
"NUCB1" "NUCB1" 1 1
"PPP2R2C" "PPP2R2C" 1 1
"PQLC2" "PQLC2" 1 1
"ADCK2" "ADCK2" 1 1
"SPEG" "SPEG" 1 1
"RXRA" "RXRA" 1 1
"MT-ND4" "MT-ND4" 1 1
"RP11-1038A11.3" "RP11-1038A11.3" 1 1
"BSG" "BSG" 1 1
"FOXP4" "FOXP4" 1 1
"SPRYD3" "SPRYD3" 1 1
"TRIB3" "TRIB3" 1 1
