"Name"	"Score"	"freq_up"
"C1orf226"	"C1orf226"	1	1
"GPR78"	"GPR78"	1	2
"UBE2L6"	"UBE2L6"	1	1
"SPINK2"	"SPINK2"	1	1
"CTD-2589H19.6"	"CTD-2589H19.6"	1	1
"CMPK2"	"CMPK2"	1	2
"CNTNAP1"	"CNTNAP1"	1	2
"HERC5"	"HERC5"	1	1
"GPR173"	"GPR173"	1	2
"FAM120C"	"FAM120C"	1	1
"ST7-AS1"	"ST7-AS1"	1	2
"TLX2"	"TLX2"	1	1
"CTA-390C10.9"	"CTA-390C10.9"	1	1
"CKMT1B"	"CKMT1B"	1	1
"HSPA8P11"	"HSPA8P11"	1	1
"FER1L5"	"FER1L5"	1	1
"C1orf111"	"C1orf111"	1	1
"FCGBP"	"FCGBP"	1	2
"RP4-758J18.10"	"RP4-758J18.10"	1	2
"PPARG"	"PPARG"	1	1
"RP11-363E6.4"	"RP11-363E6.4"	1	2
"FAM86HP"	"FAM86HP"	1	3
"AKAP12"	"AKAP12"	1	1
"RP11-626G11.6"	"RP11-626G11.6"	1	1
"RP11-115D19.4"	"RP11-115D19.4"	1	1
"PPIL6"	"PPIL6"	1	1
"CEACAM19"	"CEACAM19"	1	1
"SP110"	"SP110"	1	1
"IFIH1"	"IFIH1"	1	1
"HPD"	"HPD"	1	1
"PYGO1"	"PYGO1"	1	1
"TSGA10"	"TSGA10"	1	2
"AMN"	"AMN"	1	2
"SHISA8"	"SHISA8"	1	1
"SAMD13"	"SAMD13"	1	1
"ACAP2-IT1"	"ACAP2-IT1"	1	1
"RP11-85O21.5"	"RP11-85O21.5"	1	1
"SCG2"	"SCG2"	1	1
"RP11-21I4.3"	"RP11-21I4.3"	1	1
"DQX1"	"DQX1"	1	1
"RP11-245P10.6"	"RP11-245P10.6"	1	2
"AC006272.1"	"AC006272.1"	1	2
"SNX18P3"	"SNX18P3"	1	2
"FLJ27354"	"FLJ27354"	1	3
"TAS2R6P"	"TAS2R6P"	1	1
"DPP4"	"DPP4"	1	1
"AVPR2"	"AVPR2"	1	1
"TULP1"	"TULP1"	1	2
"RNF152"	"RNF152"	1	1
"RN7SL589P"	"RN7SL589P"	1	2
"APOC1"	"APOC1"	1	1
"LINC00654"	"LINC00654"	1	2
"RAD51AP2"	"RAD51AP2"	1	2
"RP11-550A5.2"	"RP11-550A5.2"	1	1
"HNF1B"	"HNF1B"	1	1
"DDX60"	"DDX60"	1	1
"RP11-89C3.4"	"RP11-89C3.4"	1	2
"RSPO4"	"RSPO4"	1	1
"ACVR2B-AS1"	"ACVR2B-AS1"	1	3
"CPZ"	"CPZ"	1	1
"RP11-103J17.2"	"RP11-103J17.2"	1	1
"CTA-246H3.11"	"CTA-246H3.11"	1	1
"RP11-6O2.2"	"RP11-6O2.2"	1	2
"RP5-1007H16.1"	"RP5-1007H16.1"	1	2
"RP11-1090M7.3"	"RP11-1090M7.3"	1	1
"SPATA3-AS1"	"SPATA3-AS1"	1	1
"RP11-134K13.4"	"RP11-134K13.4"	1	3
"HIST1H2BF"	"HIST1H2BF"	1	1
"RNU2-22P"	"RNU2-22P"	1	1
"RN7SL181P"	"RN7SL181P"	1	2
"AC003075.4"	"AC003075.4"	1	1
"SMIM3"	"SMIM3"	1	1
"RP11-474L23.3"	"RP11-474L23.3"	1	1
"PGM5P2"	"PGM5P2"	1	1
"CTA-280A3.2"	"CTA-280A3.2"	1	2
"KB-1572G7.5"	"KB-1572G7.5"	1	2
"RUNDC3A"	"RUNDC3A"	1	1
"CDHR4"	"CDHR4"	1	1
"PRR13P5"	"PRR13P5"	1	1
"F5"	"F5"	1	1
"RP11-572M11.3"	"RP11-572M11.3"	1	1
"SUCNR1"	"SUCNR1"	1	1
"AC007249.3"	"AC007249.3"	1	1
"RP11-225H22.4"	"RP11-225H22.4"	1	2
"TEKT4P2"	"TEKT4P2"	1	2
"CTC-498M16.2"	"CTC-498M16.2"	1	2
"RP11-3D4.2"	"RP11-3D4.2"	1	1
"SHC3"	"SHC3"	1	2
"LINC00535"	"LINC00535"	1	2
"INTS4P2"	"INTS4P2"	1	2
"TMEM163"	"TMEM163"	1	3
"C1orf100"	"C1orf100"	1	3
"FBXL22"	"FBXL22"	1	2
"NPY1R"	"NPY1R"	1	2
"RP5-984P4.6"	"RP5-984P4.6"	1	2
"FOXP2"	"FOXP2"	1	1
"WAS"	"WAS"	1	3
"VLDLR"	"VLDLR"	1	1
"RP11-386I14.4"	"RP11-386I14.4"	1	1
"RP11-484L8.1"	"RP11-484L8.1"	1	2
"EPAS1"	"EPAS1"	1	1
"PLCXD2"	"PLCXD2"	1	1
"KLKB1"	"KLKB1"	1	1
"RP11-508N22.12"	"RP11-508N22.12"	1	1
"PIANP"	"PIANP"	1	3
"PDE1B"	"PDE1B"	1	2
"ACOX2"	"ACOX2"	1	1
"LINC00565"	"LINC00565"	1	2
"C9orf41-AS1"	"C9orf41-AS1"	1	2
"SYBU"	"SYBU"	1	1
"TMEM232"	"TMEM232"	1	1
"REP15"	"REP15"	1	4
"LRRC17"	"LRRC17"	1	1
"RP11-798G7.5"	"RP11-798G7.5"	1	1
"GAS6-AS1"	"GAS6-AS1"	1	1
"CTA-246H3.12"	"CTA-246H3.12"	1	2
"EPGN"	"EPGN"	1	1
"LINC01021"	"LINC01021"	1	2
"RP1-179N16.6"	"RP1-179N16.6"	1	2
"SYPL2"	"SYPL2"	1	1
"RP11-517O13.1"	"RP11-517O13.1"	1	1
"PRSS37"	"PRSS37"	1	1
"RP11-89H19.2"	"RP11-89H19.2"	1	1
"CATSPER1"	"CATSPER1"	1	1
"ZNF704"	"ZNF704"	1	1
"YWHAZP4"	"YWHAZP4"	1	3
"RP1-102E24.1"	"RP1-102E24.1"	1	3
"AC159540.1"	"AC159540.1"	1	2
"RP11-44F14.10"	"RP11-44F14.10"	1	1
"ABCA12"	"ABCA12"	1	1
"RP11-73O6.3"	"RP11-73O6.3"	1	1
"TRNP1"	"TRNP1"	1	1
"DDX58"	"DDX58"	1	1
"ISG15"	"ISG15"	1	1
"SPATA1"	"SPATA1"	1	3
"SRGAP1"	"SRGAP1"	1	1
"EVA1C"	"EVA1C"	1	1
"GATA2"	"GATA2"	1	1
"AC009501.4"	"AC009501.4"	1	2
"RP11-93M12.1"	"RP11-93M12.1"	1	1
"MCF2L-AS1"	"MCF2L-AS1"	1	2
"AF064858.8"	"AF064858.8"	1	2
"NPPA-AS1"	"NPPA-AS1"	1	2
"RP11-685M7.3"	"RP11-685M7.3"	1	3
"IL1RAPL1"	"IL1RAPL1"	1	1
"ERVH48-1"	"ERVH48-1"	1	1
"SNCAIP"	"SNCAIP"	1	1
"EEF1E1P1"	"EEF1E1P1"	1	2
"RP13-455A7.1"	"RP13-455A7.1"	1	1
"GS1-124K5.4"	"GS1-124K5.4"	1	2
"CAPN6"	"CAPN6"	1	1
"RP11-334C17.5"	"RP11-334C17.5"	1	2
"SP8"	"SP8"	1	1
"RP13-20L14.1"	"RP13-20L14.1"	1	3
"MYRIP"	"MYRIP"	1	1
"MSH4"	"MSH4"	1	1
"RP11-164O23.7"	"RP11-164O23.7"	1	2
"RP11-96K19.5"	"RP11-96K19.5"	1	1
"SESTD1"	"SESTD1"	1	2
"RP11-324I22.3"	"RP11-324I22.3"	1	1
"EML1"	"EML1"	1	1
"ZCWPW1"	"ZCWPW1"	1	1
"FBXL13"	"FBXL13"	1	1
"F2"	"F2"	1	1
"AMY2B"	"AMY2B"	1	1
"AC114271.2"	"AC114271.2"	1	1
"LL22NC03-2H8.4"	"LL22NC03-2H8.4"	1	1
"RP11-399J13.2"	"RP11-399J13.2"	1	2
"AL445464.1"	"AL445464.1"	1	1
"IL21R-AS1"	"IL21R-AS1"	1	3
"RP11-44F14.9"	"RP11-44F14.9"	1	1
"EEPD1"	"EEPD1"	1	2
"PARD3B"	"PARD3B"	1	1
"CH17-264L24.1"	"CH17-264L24.1"	1	2
"HIST2H2BF"	"HIST2H2BF"	1	3
"FOXD4L1"	"FOXD4L1"	1	1
"RHPN1-AS1"	"RHPN1-AS1"	1	1
"RIMKLBP2"	"RIMKLBP2"	1	2
"FLRT1"	"FLRT1"	1	1
"PARP14"	"PARP14"	1	1
"RP11-376N17.4"	"RP11-376N17.4"	1	1
"DUSP19"	"DUSP19"	1	2
"RP13-516M14.4"	"RP13-516M14.4"	1	3
"ST8SIA5"	"ST8SIA5"	1	2
"ALMS1P1"	"ALMS1P1"	1	1
"CNTNAP2"	"CNTNAP2"	1	1
"EPN3"	"EPN3"	1	1
"SOBP"	"SOBP"	1	2
"AC018755.16"	"AC018755.16"	1	1
"LINC00173"	"LINC00173"	1	2
"FAM122C"	"FAM122C"	1	1
"AC104986.1"	"AC104986.1"	1	2
"PROM2"	"PROM2"	1	1
"FOXO1"	"FOXO1"	1	1
"CTD-2203K17.1"	"CTD-2203K17.1"	1	2
"AC112229.1"	"AC112229.1"	1	1
"ESYT3"	"ESYT3"	1	2
"RP11-31F15.2"	"RP11-31F15.2"	1	2
"ACTG1P24"	"ACTG1P24"	1	2
"TTC34"	"TTC34"	1	3
"TOX2"	"TOX2"	1	1
"RP11-817O13.9"	"RP11-817O13.9"	1	3
"AC021087.1"	"AC021087.1"	1	3
"RP11-3D4.3"	"RP11-3D4.3"	1	1
"MAGOH2P"	"MAGOH2P"	1	1
"ANXA10"	"ANXA10"	1	1
"RP11-79N23.1"	"RP11-79N23.1"	1	2
"C4B"	"C4B"	1	3
"SLC47A2"	"SLC47A2"	1	1
"USP18"	"USP18"	1	1
"RP11-746P2.3"	"RP11-746P2.3"	1	1
"MIR4737"	"MIR4737"	1	1
"AC079135.1"	"AC079135.1"	1	1
"IRF7"	"IRF7"	1	1
"SPOCK1"	"SPOCK1"	1	2
"FBXW11P1"	"FBXW11P1"	1	2
"KHDC1L"	"KHDC1L"	1	4
"PLSCR1"	"PLSCR1"	1	1
"L3MBTL3"	"L3MBTL3"	1	1
"STAT1"	"STAT1"	1	1
"ZBED3-AS1"	"ZBED3-AS1"	1	2
"RP11-181K3.4"	"RP11-181K3.4"	1	1
"SHROOM2"	"SHROOM2"	1	1
"THAP2"	"THAP2"	1	2
"ACTA1"	"ACTA1"	1	1
"RP1-137D17.1"	"RP1-137D17.1"	1	2
"NOTUM"	"NOTUM"	1	2
"PAICSP1"	"PAICSP1"	1	1
"ZFYVE28"	"ZFYVE28"	1	2
"CAMK2N2"	"CAMK2N2"	1	1
"RP5-1159O4.2"	"RP5-1159O4.2"	1	2
"SERF1A"	"SERF1A"	1	3
"WASF3"	"WASF3"	1	1
"RP11-348N5.7"	"RP11-348N5.7"	1	2
"TMPO-AS1"	"TMPO-AS1"	1	3
"RP11-410L14.2"	"RP11-410L14.2"	1	3
"CTD-2240E14.4"	"CTD-2240E14.4"	1	2
"PRKG1"	"PRKG1"	1	1
"CSF2RBP1"	"CSF2RBP1"	1	2
"SLCO4C1"	"SLCO4C1"	1	3
"RP13-216E22.5"	"RP13-216E22.5"	1	1
"BCL11A"	"BCL11A"	1	1
"TCHH"	"TCHH"	1	1
"RP4-568C11.4"	"RP4-568C11.4"	1	1
"NAT16"	"NAT16"	1	3
"NLRC5"	"NLRC5"	1	1
"TMEM178A"	"TMEM178A"	1	3
"CELSR3"	"CELSR3"	1	1
"TNFRSF11A"	"TNFRSF11A"	1	1
"C21orf62-AS1"	"C21orf62-AS1"	1	2
"DUTP6"	"DUTP6"	1	3
"RNU6-26P"	"RNU6-26P"	1	2
"NOS1AP"	"NOS1AP"	1	1
"NCKAP1L"	"NCKAP1L"	1	3
"LRRD1"	"LRRD1"	1	2
"RP11-421L21.3"	"RP11-421L21.3"	1	1
"MGAM2"	"MGAM2"	1	3
"ZNF596"	"ZNF596"	1	2
"RP11-798G7.8"	"RP11-798G7.8"	1	3
"EID2B"	"EID2B"	1	3
"FJX1"	"FJX1"	1	1
"UBAC2-AS1"	"UBAC2-AS1"	1	2
"LINC00342"	"LINC00342"	1	2
"CFI"	"CFI"	1	2
"TTYH1"	"TTYH1"	1	1
"RP11-876N24.4"	"RP11-876N24.4"	1	1
"RP11-366L20.3"	"RP11-366L20.3"	1	1
"TTPA"	"TTPA"	1	1
"ARHGEF33"	"ARHGEF33"	1	1
"C1orf101"	"C1orf101"	1	2
"VMO1"	"VMO1"	1	2
"AC005336.4"	"AC005336.4"	1	2
"FAM122B"	"FAM122B"	1	1
"RP11-415J8.5"	"RP11-415J8.5"	1	1
"RP11-44F14.2"	"RP11-44F14.2"	1	1
"NKPD1"	"NKPD1"	1	3
"ABCC2"	"ABCC2"	1	1
"AC142528.1"	"AC142528.1"	1	2
"ZNF350"	"ZNF350"	1	1
"RP1-150O5.3"	"RP1-150O5.3"	1	1
"TRIB1"	"TRIB1"	1	1
"RP13-216E22.4"	"RP13-216E22.4"	1	2
"PRKCQ-AS1"	"PRKCQ-AS1"	1	1
"HIST2H2BE"	"HIST2H2BE"	1	2
"ZBTB12"	"ZBTB12"	1	1
"RP5-956O18.2"	"RP5-956O18.2"	1	1
"RP11-797A18.5"	"RP11-797A18.5"	1	1
"RP11-57A19.2"	"RP11-57A19.2"	1	3
"RP11-66B24.4"	"RP11-66B24.4"	1	1
"ARHGAP26"	"ARHGAP26"	1	1
"BATF2"	"BATF2"	1	1
"TGFBR3"	"TGFBR3"	1	1
"KIAA0825"	"KIAA0825"	1	1
"SPIB"	"SPIB"	1	1
"CFAP70"	"CFAP70"	1	2
"MEIOB"	"MEIOB"	1	2
"CTD-3203P2.1"	"CTD-3203P2.1"	1	3
"SLC26A1"	"SLC26A1"	1	1
"LURAP1"	"LURAP1"	1	1
"PPP1R1B"	"PPP1R1B"	1	1
"RP11-244O19.1"	"RP11-244O19.1"	1	1
"CARD14"	"CARD14"	1	2
"C5orf56"	"C5orf56"	1	2
"DEPTOR"	"DEPTOR"	1	1
"ATP6V0E2-AS1"	"ATP6V0E2-AS1"	1	1
"SLC16A14"	"SLC16A14"	1	1
"SAMD9"	"SAMD9"	1	1
"RP11-66B24.9"	"RP11-66B24.9"	1	1
"SUMO2P19"	"SUMO2P19"	1	2
"SLC3A1"	"SLC3A1"	1	1
"RP1-309F20.3"	"RP1-309F20.3"	1	2
"RP11-392O17.2"	"RP11-392O17.2"	1	3
"RPS6KA5"	"RPS6KA5"	1	1
"RP11-486G15.2"	"RP11-486G15.2"	1	3
"OR51B5"	"OR51B5"	1	1
"CDC42-IT1"	"CDC42-IT1"	1	1
"RP11-1C8.5"	"RP11-1C8.5"	1	1
"AC025171.1"	"AC025171.1"	1	1
"NR2E3"	"NR2E3"	1	1
"SYNE1"	"SYNE1"	1	1
"RP4-584D14.5"	"RP4-584D14.5"	1	1
"RP11-343C2.10"	"RP11-343C2.10"	1	1
"CTD-2619J13.19"	"CTD-2619J13.19"	1	1
"LINC01123"	"LINC01123"	1	1
"RP1-292B18.4"	"RP1-292B18.4"	1	1
"RP11-16N11.2"	"RP11-16N11.2"	1	2
"FSTL4"	"FSTL4"	1	2
"BTN3A3"	"BTN3A3"	1	3
"WDR88"	"WDR88"	1	2
"RP11-66B24.7"	"RP11-66B24.7"	1	1
"RP11-586D19.1"	"RP11-586D19.1"	1	1
"LINC00652"	"LINC00652"	1	1
"LMO3"	"LMO3"	1	2
"RP11-11N7.5"	"RP11-11N7.5"	1	2
"SESN3"	"SESN3"	1	2
"C4BPAP1"	"C4BPAP1"	1	1
"ITPR1"	"ITPR1"	1	1
"FAM216A"	"FAM216A"	1	1
"PDHX"	"PDHX"	1	1
"RORA"	"RORA"	1	2
"FRRS1"	"FRRS1"	1	1
"INTS6-AS1"	"INTS6-AS1"	1	3
"SAMHD1"	"SAMHD1"	1	1
"CHD3"	"CHD3"	1	1
"LRRC37A4P"	"LRRC37A4P"	1	1
"NKX1-2"	"NKX1-2"	1	1
"SUCLG2-AS1"	"SUCLG2-AS1"	1	2
"MITF"	"MITF"	1	1
"GPR83"	"GPR83"	1	1
"MAGI1"	"MAGI1"	1	1
"ACP6"	"ACP6"	1	1
"FAM86B2"	"FAM86B2"	1	2
"RP11-930P14.2"	"RP11-930P14.2"	1	2
"RP11-5C23.1"	"RP11-5C23.1"	1	1
"SPATC1"	"SPATC1"	1	1
"FAM47E"	"FAM47E"	1	2
"UCN"	"UCN"	1	1
"AC006946.16"	"AC006946.16"	1	1
"FAS"	"FAS"	1	1
"SAMD11"	"SAMD11"	1	4
"RP11-501C14.9"	"RP11-501C14.9"	1	2
"TAL2"	"TAL2"	1	1
"KATNAL2"	"KATNAL2"	1	1
"RP11-148B18.4"	"RP11-148B18.4"	1	2
"CTD-2349P21.6"	"CTD-2349P21.6"	1	1
"C2orf66"	"C2orf66"	1	2
"RP11-423H2.4"	"RP11-423H2.4"	1	2
"EXOC3-AS1"	"EXOC3-AS1"	1	2
"DDAH1"	"DDAH1"	1	1
"ZNF620"	"ZNF620"	1	1
"GTF2IP13"	"GTF2IP13"	1	1
"NEAT1"	"NEAT1"	1	2
"AC015849.16"	"AC015849.16"	1	1
"ISM1-AS1"	"ISM1-AS1"	1	2
"WWC3"	"WWC3"	1	1
"RP11-793H13.11"	"RP11-793H13.11"	1	3
"C10orf91"	"C10orf91"	1	1
"MYRFL"	"MYRFL"	1	3
"FAM156A"	"FAM156A"	1	1
"TMCC1-AS1"	"TMCC1-AS1"	1	1
"CORT"	"CORT"	1	3
"LA16c-380F5.3"	"LA16c-380F5.3"	1	2
"OLFM5P"	"OLFM5P"	1	2
"NLRP6"	"NLRP6"	1	1
"RP11-74E24.2"	"RP11-74E24.2"	1	2
"CTD-2366F13.1"	"CTD-2366F13.1"	1	2
"RP11-2H3.6"	"RP11-2H3.6"	1	3
"RP11-366L20.2"	"RP11-366L20.2"	1	1
"SSFA2"	"SSFA2"	1	1
"SV2A"	"SV2A"	1	3
"TTLL7"	"TTLL7"	1	2
"HERC6"	"HERC6"	1	1
"LRRN4CL"	"LRRN4CL"	1	2
"TAS2R5"	"TAS2R5"	1	1
"RP11-54O7.11"	"RP11-54O7.11"	1	3
"LINC01106"	"LINC01106"	1	1
"C2orf15"	"C2orf15"	1	2
"NFATC4"	"NFATC4"	1	2
"RP11-760H22.2"	"RP11-760H22.2"	1	1
"DTX3L"	"DTX3L"	1	1
"RP11-488C13.5"	"RP11-488C13.5"	1	1
"AC005329.7"	"AC005329.7"	1	1
"RP11-778D9.12"	"RP11-778D9.12"	1	3
"KIAA1683"	"KIAA1683"	1	2
"RP1-178F15.4"	"RP1-178F15.4"	1	2
"CPE"	"CPE"	1	1
"B2M"	"B2M"	1	1
"EFCAB6"	"EFCAB6"	1	2
"RNU6-722P"	"RNU6-722P"	1	2
"PLSCR2"	"PLSCR2"	1	1
"RP11-115C21.2"	"RP11-115C21.2"	1	2
"MZF1-AS1"	"MZF1-AS1"	1	2
"RP1-20C7.6"	"RP1-20C7.6"	1	4
"SLC47A1"	"SLC47A1"	1	2
"RP11-723O4.9"	"RP11-723O4.9"	1	3
"PDZD8"	"PDZD8"	1	1
"SCFD2"	"SCFD2"	1	1
"TIGD1"	"TIGD1"	1	2
"AC023283.1"	"AC023283.1"	1	2
"ZNF132"	"ZNF132"	1	1
"C17orf97"	"C17orf97"	1	2
"ATG2B"	"ATG2B"	1	1
"UBE2H"	"UBE2H"	1	1
"EHBP1"	"EHBP1"	1	1
"XXbac-BPG283O16.9"	"XXbac-BPG283O16.9"	1	2
"RP11-474P2.6"	"RP11-474P2.6"	1	2
"CTB-13F3.1"	"CTB-13F3.1"	1	2
"DND1P1"	"DND1P1"	1	2
"CTD-2369P2.10"	"CTD-2369P2.10"	1	2
"RP11-168A11.4"	"RP11-168A11.4"	1	4
"RP3-412A9.16"	"RP3-412A9.16"	1	2
"ARRDC4"	"ARRDC4"	1	1
"BMS1P22"	"BMS1P22"	1	2
"ZSWIM5"	"ZSWIM5"	1	1
"ZNF276"	"ZNF276"	1	1
"MARK1"	"MARK1"	1	1
"CTC-351M12.1"	"CTC-351M12.1"	1	2
"GS1-393G12.13"	"GS1-393G12.13"	1	3
"SHISA5"	"SHISA5"	1	1
"FSIP2"	"FSIP2"	1	3
"ZNF346-IT1"	"ZNF346-IT1"	1	2
"GREB1"	"GREB1"	1	1
"RYR3"	"RYR3"	1	1
"DIO3"	"DIO3"	1	1
"RP11-545P7.9"	"RP11-545P7.9"	1	2
"ELMOD1"	"ELMOD1"	1	1
"BCOR"	"BCOR"	1	1
"SLC10A5"	"SLC10A5"	1	1
"NETO2"	"NETO2"	1	1
"RNY1P16"	"RNY1P16"	1	1
"FLT3LG"	"FLT3LG"	1	1
"FSD1"	"FSD1"	1	2
"IFIT5"	"IFIT5"	1	1
"ARHGAP5-AS1"	"ARHGAP5-AS1"	1	1
"ZNF594"	"ZNF594"	1	2
"RPL12P14"	"RPL12P14"	1	1
"LINC01270"	"LINC01270"	1	2
"KLRC4-KLRK1"	"KLRC4-KLRK1"	1	3
"FKBP5"	"FKBP5"	1	1
"HIST2H2BC"	"HIST2H2BC"	1	2
"FOXD4"	"FOXD4"	1	1
"RP11-126L15.4"	"RP11-126L15.4"	1	1
"CTD-2201I18.1"	"CTD-2201I18.1"	1	1
"CTD-2095E4.5"	"CTD-2095E4.5"	1	1
"STON2"	"STON2"	1	2
"RP11-797A18.6"	"RP11-797A18.6"	1	1
"RP11-541M12.6"	"RP11-541M12.6"	1	1
"HOXD8"	"HOXD8"	1	1
"CTB-133G6.1"	"CTB-133G6.1"	1	2
"CCDC154"	"CCDC154"	1	3
"RP11-526I2.5"	"RP11-526I2.5"	1	1
"FIRRE"	"FIRRE"	1	1
"IRX4"	"IRX4"	1	1
"RP11-106M3.2"	"RP11-106M3.2"	1	2
"MST1"	"MST1"	1	2
"AP001628.6"	"AP001628.6"	1	2
"RP11-266L9.4"	"RP11-266L9.4"	1	2
"RP11-329N15.3"	"RP11-329N15.3"	1	2
"NRSN2-AS1"	"NRSN2-AS1"	1	1
"RP11-480C16.1"	"RP11-480C16.1"	1	1
"RGS4"	"RGS4"	1	1
"AL022345.7"	"AL022345.7"	1	1
"SLC22A16"	"SLC22A16"	1	1
"MTND2P40"	"MTND2P40"	1	1
"RP11-173P15.9"	"RP11-173P15.9"	1	3
"RP1-149A16.3"	"RP1-149A16.3"	1	1
"PRSS57"	"PRSS57"	1	1
"CDC20B"	"CDC20B"	1	2
"RASGEF1B"	"RASGEF1B"	1	1
"PRKD1"	"PRKD1"	1	2
"WFDC5"	"WFDC5"	1	2
"WWP1P1"	"WWP1P1"	1	1
"RGPD5"	"RGPD5"	1	1
"LINC00882"	"LINC00882"	1	2
"EBF1"	"EBF1"	1	2
"RP11-59H7.4"	"RP11-59H7.4"	1	2
"GNLY"	"GNLY"	1	1
"EFNA5"	"EFNA5"	1	3
"CASC15"	"CASC15"	1	2
"RP11-16K12.1"	"RP11-16K12.1"	1	1
"TNFSF15"	"TNFSF15"	1	2
"RP11-293M10.6"	"RP11-293M10.6"	1	2
"RP5-1063M23.1"	"RP5-1063M23.1"	1	3
"RP11-543B16.2"	"RP11-543B16.2"	1	2
"NOS2P3"	"NOS2P3"	1	2
"KRT80"	"KRT80"	1	2
"DUSP10"	"DUSP10"	1	2
"RP11-568N6.1"	"RP11-568N6.1"	1	2
"LCP1"	"LCP1"	1	3
"SPON1"	"SPON1"	1	2
"DOCK4"	"DOCK4"	1	3
"RP11-567G24.1"	"RP11-567G24.1"	1	2
"ATP12A"	"ATP12A"	1	1
"CTC-523E23.4"	"CTC-523E23.4"	1	2
"FAM71D"	"FAM71D"	1	2
"PTCHD4"	"PTCHD4"	1	4
"FAM129A"	"FAM129A"	1	3
"KDR"	"KDR"	1	2
"FGFBP2"	"FGFBP2"	1	2
"LSP1"	"LSP1"	1	2
"CTAGE9"	"CTAGE9"	1	1
"LGALS9B"	"LGALS9B"	1	2
"RP4-639F20.1"	"RP4-639F20.1"	1	2
"TMCC3"	"TMCC3"	1	3
"TNNC1"	"TNNC1"	1	2
"PRICKLE1"	"PRICKLE1"	1	2
"KRTAP4-12"	"KRTAP4-12"	1	3
"PRF1"	"PRF1"	1	4
"AC141928.1"	"AC141928.1"	1	4
"ABTB2"	"ABTB2"	1	3
"RPL23AP88"	"RPL23AP88"	1	2
"MAP2"	"MAP2"	1	3
"LCA5"	"LCA5"	1	3
"ABC7-42404400C24.1"	"ABC7-42404400C24.1"	1	1
"MIR7856"	"MIR7856"	1	1
"SERPINE1"	"SERPINE1"	1	2
"ZNF423"	"ZNF423"	1	1
"RP11-512F24.1"	"RP11-512F24.1"	1	2
"GRIA3"	"GRIA3"	1	2
"RP1-102K2.6"	"RP1-102K2.6"	1	3
"APBA1"	"APBA1"	1	2
"AC093901.1"	"AC093901.1"	1	2
"CNNM1"	"CNNM1"	1	1
"LINC01559"	"LINC01559"	1	1
"BAK1P1"	"BAK1P1"	1	1
"LINC01272"	"LINC01272"	1	3
"KRT16P2"	"KRT16P2"	1	2
"RNU6-882P"	"RNU6-882P"	1	3
"CTC-459F4.6"	"CTC-459F4.6"	1	1
"MEF2C"	"MEF2C"	1	2
"RP11-420L9.5"	"RP11-420L9.5"	1	2
"STIM1"	"STIM1"	1	2
"SLC16A6"	"SLC16A6"	1	4
"FRAT1"	"FRAT1"	1	3
"CNTN1"	"CNTN1"	1	3
"NTN4"	"NTN4"	1	2
"PCDH19"	"PCDH19"	1	3
"SRSF9P1"	"SRSF9P1"	1	2
"NRP2"	"NRP2"	1	2
"B4GALT5"	"B4GALT5"	1	2
"CITED1"	"CITED1"	1	2
"KRT35"	"KRT35"	1	4
"LMOD1"	"LMOD1"	1	3
"CTD-2532K18.2"	"CTD-2532K18.2"	1	3
"ABHD2"	"ABHD2"	1	1
"ZNF648"	"ZNF648"	1	2
"CD22"	"CD22"	1	2
"RP11-803D5.4"	"RP11-803D5.4"	1	3
"NOX5"	"NOX5"	1	3
"CRYAB"	"CRYAB"	1	2
"BHLHE41"	"BHLHE41"	1	2
"HEG1"	"HEG1"	1	1
"MAFB"	"MAFB"	1	1
"EDN1"	"EDN1"	1	1
"BHLHE40-AS1"	"BHLHE40-AS1"	1	1
"CH17-360D5.3"	"CH17-360D5.3"	1	2
"KCNIP3"	"KCNIP3"	1	3
"RP1-261D10.2"	"RP1-261D10.2"	1	3
"RORC"	"RORC"	1	2
"HRC"	"HRC"	1	1
"RPL32P33"	"RPL32P33"	1	2
"SMPD1"	"SMPD1"	1	1
"HLA-DPB1"	"HLA-DPB1"	1	1
"KRT36"	"KRT36"	1	3
"PDGFB"	"PDGFB"	1	3
"FKBP9P1"	"FKBP9P1"	1	2
"MVB12B"	"MVB12B"	1	2
"PIK3AP1"	"PIK3AP1"	1	3
"PBXIP1"	"PBXIP1"	1	2
"RP11-162A12.2"	"RP11-162A12.2"	1	2
"TBX3"	"TBX3"	1	1
"RP1-86C11.7"	"RP1-86C11.7"	1	3
"RHOU"	"RHOU"	1	1
"RP11-635N19.1"	"RP11-635N19.1"	1	2
"AC005532.5"	"AC005532.5"	1	2
"PSMB10"	"PSMB10"	1	1
"TSPAN2"	"TSPAN2"	1	3
"RIPK4"	"RIPK4"	1	1
"RASGRF1"	"RASGRF1"	1	2
"GPA33"	"GPA33"	1	2
"CHST1"	"CHST1"	1	2
"AC113404.1"	"AC113404.1"	1	1
"RPS6KA2"	"RPS6KA2"	1	2
"RP11-432J24.5"	"RP11-432J24.5"	1	1
"RP11-210M15.2"	"RP11-210M15.2"	1	3
"AKAP3"	"AKAP3"	1	1
"HIST1H2AC"	"HIST1H2AC"	1	3
"AMOT"	"AMOT"	1	2
"TNKS2-AS1"	"TNKS2-AS1"	1	3
"KCNN3"	"KCNN3"	1	1
"KRT32"	"KRT32"	1	3
"VWF"	"VWF"	1	1
"RP11-385D13.1"	"RP11-385D13.1"	1	2
